YEAR,TITLE,citations
2019,Model-Based Reinforcement Learning with Adversarial Training for Online Recommendation,32
2019,Joint Optimization of Tree-based Index and Deep Model for Recommender Systems,24
2019,iSplit LBI: Individualized Partial Ranking with Ties via Split LBI,1
2019,Structured and Deep Similarity Matching via  Structured and Deep Hebbian Networks,7
2019,Deep Learning without Weight Transport,59
2019,Neural networks grown and self-organized by noise,1
2019,Spike-Train Level Backpropagation for Training Deep Recurrent Spiking Neural Networks,33
2019,Surround Modulation: A Bio-inspired Connectivity Structure for Convolutional Neural Networks,7
2019,Updates of Equilibrium Prop Match Gradients of Backprop Through Time in an RNN with Static Input,18
2019,AGEM: Solving Linear Inverse Problems via Deep Priors and Sampling,6
2019,Bat-G net: Bat-inspired High-Resolution 3D Image Reconstruction using Ultrasonic Echoes,3
2019,Continuous Hierarchical Representations with Poincaré Variational Auto-Encoders ,49
2019,Channel Gating Neural Networks,69
2019,"Deconstructing Lottery Tickets: Zeros, Signs, and the Supermask",155
2019,Point-Voxel CNN for Efficient 3D Deep Learning,172
2019,Gate Decorator: Global Filter Pruning Method for Accelerating Deep Convolutional Neural Networks,99
2019,Inherent Weight Normalization in Stochastic Neural Networks,4
2019,MetaQuant: Learning to Quantize by Learning to Penetrate Non-differentiable Quantization,23
2019,Model Compression with Adversarial Robustness: A Unified Optimization Framework,50
2019,Positive-Unlabeled Compression on the Cloud,30
2019,A Primal-Dual link between GANs and Autoencoders,8
2019,A Prior of a Googol Gaussians: a Tensor Ring Induced Prior for Generative Models,11
2019,Adversarial Self-Defense for Cycle-Consistent GANs,19
2019,Controllable Text-to-Image Generation,78
2019,Dancing to Music,63
2019,DppNet: Approximating Determinantal Point Processes with Deep Networks,8
2019,Efficient Graph Generation with Graph Recurrent Attention Networks,117
2019,Explicit Disentanglement of Appearance and Perspective in Generative Models,18
2019,Flow-based Image-to-Image Translation with Feature Disentanglement,5
2019,Generalization in Generative Adversarial Networks: A Novel Perspective from Privacy Protection,26
2019,Improved Precision and Recall Metric for Assessing Generative Models,128
2019,Knowledge Extraction with No Observable Data,34
2019,"Learn, Imagine and Create: Text-to-Image Generation from Prior Knowledge",39
2019,PasteGAN: A Semi-Parametric Method to Generate Image from Scene Graph,31
2019,Sequential Neural Processes,23
2019,Unsupervised Keypoint Learning for Guiding Class-Conditional Video Prediction,27
2019,GNNExplainer: Generating Explanations for Graph Neural Networks,218
2019,An Improved Analysis of Training Over-parameterized Deep Neural Networks,107
2019,Controlling Neural Level Sets,36
2019,Deep Equilibrium Models,166
2019,Differentiable Cloth Simulation for Inverse Problems,45
2019,Efficient and Accurate Estimation of Lipschitz Constants for Deep Neural Networks,136
2019,Fine-grained Optimization of Deep Neural Networks,1
2019,Generalization Bounds of Stochastic Gradient Descent for Wide and Deep Neural Networks,149
2019,On Learning Over-parameterized Neural Networks: A Functional Approximation Perspective,27
2019,Stagewise Training Accelerates Convergence of Testing Error Over SGD,39
2019,Towards Explaining the Regularization Effect of Initial Large Learning Rate in Training Neural Networks,112
2019,You Only Propagate Once: Accelerating Adversarial Training via Maximal Principle,202
2019,A Simple Baseline for Bayesian Uncertainty in Deep Learning,262
2019,High Fidelity Video Prediction with Large Stochastic Recurrent Neural Networks,50
2019,Unsupervised learning of object structure and dynamics from videos,61
2019,Can SGD Learn Recurrent Neural Networks with Provable Generalization?,45
2019,Input-Cell Attention Reduces Vanishing Saliency of Recurrent Neural Networks,17
2019,Input-Output Equivalence of Unitary and Contractive RNNs,2
2019,Kernel-Based Approaches for Sequence Modeling: Connections to Neural Methods,6
2019,Legendre Memory Units: Continuous-Time Representation in Recurrent Neural Networks,50
2019,Non-normal Recurrent Neural Network (nnRNN): learning long time dependencies while improving expressivity with transient dynamics,33
2019,Reverse engineering recurrent networks for sentiment classification reveals line attractor dynamics,34
2019,Root Mean Square Layer Normalization,15
2019,Universal Approximation of Input-Output Maps by Temporal Convolutional Nets,3
2019,A Benchmark for Interpretability Methods in Deep Neural Networks,193
2019,"Accurate, reliable and fast robustness evaluation",44
2019,Approximate Feature Collisions in Neural Nets,5
2019,Computing Linear Restrictions of Neural Networks,11
2019,CXPlain: Causal Explanations for Model Interpretation under Uncertainty,63
2019,Deliberative Explanations: visualizing network insecurities,4
2019,Explanations can be manipulated and geometry is to blame,108
2019,Fooling Neural Network Interpretations via Adversarial Model Manipulation,57
2019,Full-Gradient Representation for Neural Network Visualization,59
2019,Grid Saliency for Context Explanations of Semantic Segmentation,13
2019,Intrinsic dimension of data representations in deep neural networks,69
2019,One ticket to win them all: generalizing lottery ticket initializations across datasets and optimizers,103
2019,The Geometry of Deep Networks: Power Diagram Subdivision,17
2019,Visualizing and Measuring the Geometry of BERT,193
2019,Visualizing the PHATE of Neural Networks,12
2019,A Graph Theoretic Additive Approximation of Optimal Transport,20
2019,Combinatorial Bayesian Optimization using the Graph Cartesian Product,31
2019,Exact Combinatorial Optimization with Graph Convolutional Neural Networks,108
2019,Learning Local Search Heuristics for Boolean Satisfiability,45
2019,Learning to Perform Local Rewriting for Combinatorial Optimization,92
2019,Adapting Neural Networks for the Estimation of Treatment Effects,84
2019,Causal Regularization,13
2019,Characterization and Learning of Causal Graphs with Latent Variables from Soft Interventions,22
2019,Debiased Bayesian inference for average treatment effects,7
2019,Deep Generalized Method of Moments for Instrumental Variable Analysis,45
2019,Efficient Identification in Linear Structural Causal Models with Instrumental Cutsets,5
2019,Machine Learning Estimation of Heterogeneous Treatment Effects with Instruments,16
2019,Identification of Conditional Causal Effects under Markov Equivalence,6
2019,Variance Reduction in Bipartite Experiments through Correlation Clustering,18
2019, Generalized Off-Policy Actor-Critic,32
2019,Learner-aware Teaching: Inverse Reinforcement Learning with Preferences and Constraints,24
2019,Logarithmic Regret for Online Control,56
2019,Adaptive Auxiliary Task Weighting for Reinforcement Learning,33
2019,A Meta-MDP Approach to Exploration for Lifelong Reinforcement Learning,19
2019,Limiting Extrapolation in Linear Approximate Value Iteration,18
2019,Propagating Uncertainty in Reinforcement Learning via Wasserstein Barycenters,6
2019,Provably Efficient Q-Learning with Low Switching Cost,31
2019,Regret Bounds for Learning State Representations in Reinforcement Learning,6
2019,Safe Exploration for Interactive Machine Learning,32
2019,Successor Uncertainties: Exploration and Uncertainty in Temporal Difference Learning,23
2019,A Family of Robust Stochastic Operators for Reinforcement Learning,2
2019,A Unified Bellman Optimality Principle Combining Reward Maximization and Empowerment,21
2019,Finite-Sample Analysis for SARSA with Linear Function Approximation,90
2019,Maximum Expected Hitting Cost of a Markov Decision Process and Informativeness of Rewards,5
2019,Non-Asymptotic Gap-Dependent Regret Bounds for Tabular MDPs,73
2019,Regret Minimization for Reinforcement Learning with Vectorial Feedback and Complex Objectives,9
2019,Sampling Networks and Aggregate Simulation for Online POMDP Planning,1
2019,Two Time-scale Off-Policy TD Learning: Non-asymptotic Analysis over Markovian Samples,51
2019,Value Function in Frequency Domain and the Characteristic Value Iteration Algorithm,1
2019,Addressing Sample Complexity in Visual Tasks Using HER and Hallucinatory GANs,3
2019,Chasing Ghosts: Instruction Following as Bayesian State Tracking,34
2019,(Nearly) Efficient Algorithms for the Graph Matching Problem on Correlated Random Graphs,6
2019,The Parameterized Complexity of Cascading Portfolio Scheduling,3
2019,ADDIS: an adaptive discarding algorithm for online FDR control with conservative nulls,14
2019,Conformal Prediction Under Covariate Shift,39
2019,Approximation Ratios of Graph Neural Networks for Combinatorial Problems,42
2019,Deep ReLU Networks Have Surprisingly Few Activation Patterns,77
2019,Efficient Approximation of Deep ReLU Networks for Functions on Low Dimensional Manifolds,43
2019,Efficient Deep Approximation of GMMs,1
2019,Universal Invariant and Equivariant Graph Neural Networks,98
2019,Control Batch Size and Learning Rate to Generalize Well: Theoretical and Empirical Evidence,36
2019,Data-dependent Sample Complexity of Deep Neural Networks via Lipschitz Augmentation,45
2019,Exact inference in structured prediction,3
2019,Globally optimal score-based learning of directed acyclic graphs in high-dimensions,9
2019,List-decodable Linear Regression,40
2019,On the Calibration of Multiclass Classification  with Rejection,14
2019,On the Hardness of Robust Classification,24
2019,Optimal Analysis of Subset-Selection Based L_p Low-Rank Approximation,6
2019,PAC-Bayes under potentially heavy tails,16
2019,Quantum Entropy Scoring for Fast Robust Mean Estimation and Improved Outlier Detection,45
2019,Uniform convergence may be unable to explain generalization in deep learning,113
2019,D-VAE: A Variational Autoencoder for Directed Acyclic Graphs,62
2019,DATA: Differentiable ArchiTecture Approximation,26
2019,DetNAS: Backbone Search for Object Detection,104
2019,Discovering Neural Wirings,54
2019,Fast AutoAugment,260
2019,Meta-Surrogate Benchmarking for Hyperparameter Optimization,26
2019,NAT: Neural Architecture Transformer for Accurate and Compact Architectures,51
2019,Network Pruning via Transformable Architecture Search,124
2019,Scalable Global Optimization via Local Bayesian Optimization,101
2019,XNAS: Neural Architecture Search with Expert Advice,91
2019,Bayesian Optimization under Heavy-tailed Payoffs,10
2019,"Connections Between Mirror Descent, Thompson Sampling and the Information Ratio",16
2019,Individual Regret in Cooperative Nonstochastic Multi-Armed Bandits,15
2019,Learning Multiple Markov Chains via Adaptive Allocation,1
2019,Linear Stochastic Bandits Under Safety Constraints,30
2019,Personalizing Many Decisions with High-Dimensional Covariates,3
2019,Non-Asymptotic Pure Exploration by Solving Games,35
2019,Online EXP3 Learning in Adversarial Bandits with Delayed Feedback,19
2019,Optimal Best Markovian Arm Identification with Fixed Confidence,11
2019,Oracle-Efficient Algorithms for Online Linear Optimization with Bandit Feedback,5
2019,Regret Bounds for Thompson Sampling in Episodic Restless Bandit Problems,12
2019,Thresholding Bandit with Optimal Aggregate Regret,7
2019,Weighted Linear Bandits for Non-Stationary Environments,53
2019,A Linearly Convergent Proximal Gradient Algorithm for Decentralized  Optimization,43
2019,Asymptotics for Sketching in Least Squares Regression,26
2019,DETOX: A Redundancy-based Framework for Faster and More Robust Gradient Aggregation,50
