YEAR,TITLE,citations 
2020,Evolutionary Topology Search for Tensor Network Decomposition,8
2020,"Train Big, Then Compress: Rethinking Model Size for Efficient Training and Inference of Transformers",16
2020,Almost Tune-Free Variance Reduction,8
2020,Nearly Linear Row Sampling Algorithm for Quantile Regression,3
2020,Temporal Logic Point Processes,2
2020,Input-Sparsity Low Rank Approximation in Schatten Norm,2
2020,RIFLE: Backpropagation in Depth for Deep Transfer Learning through Re-Initializing the Fully-connected LayEr,3
2020,On a projective ensemble approach to two sample test for equality of distributions,0
2020,Do We Really Need to Access the Source Data? Source Hypothesis Transfer for Unsupervised Domain Adaptation,116
2020,Variable Skipping for Autoregressive Range Density Estimation,4
2020,Adaptive Droplet Routing in Digital Microfluidic Biochips Using Deep Reinforcement Learning,6
2020,AR-DAE: Towards Unbiased Neural Entropy Gradient Estimation,6
2020,Hierarchical Verification for Adversarial Robustness,0
2020,On Gradient Descent Ascent for Nonconvex-Concave Minimax Problems,176
2020,Extrapolation for Large-batch Training in Deep Learning,6
2020,On the Theoretical Properties of the Network Jackknife,4
2020,Handling the Positive-Definite Constraint in the Bayesian Learning Rule,5
2020,InfoGAN-CR and ModelCentrality: Self-supervised Model Training and Selection for Disentangling GANs,10
2020,Improving Generative Imagination in Object-Centric World Models,11
2020,Generalized and Scalable Optimal Sparse Decision Trees,19
2020,Finite-Time Last-Iterate Convergence for Multi-Agent Learning in Games,15
2020,Time-aware Large Kernel Convolutions,10
2020,Understanding the Curse of Horizon in Off-Policy Evaluation via Conditional Importance Sampling,14
2020,Sparse Shrunk Additive Models,2
2020,Boosting Deep Neural Network Efficiency with Dual-Module Inference,4
2020,Sample Complexity Bounds for 1-bit Compressive Sensing and Binary Stable Embeddings with Generative Priors,11
2020,Peer Loss Functions: Learning from Noisy Labels without Knowing Noise Rates,56
2020,An Imitation Learning Approach for Cache Replacement,13
2020,Exploration Through Reward Biasing: Reward-Biased Maximum Likelihood Estimation for Stochastic Multi-Armed Bandits,2
2020,Hallucinative Topological Memory for Zero-Shot Visual Planning,17
2020,A Chance-Constrained Generative Framework for Sequence Optimization,2
2020,Min-Max Optimization without Gradients: Convergence and Applications to Black-Box Evasion and Poisoning Attacks,17
2020,Median Matrix Completion: from Embarrassment to Optimality,0
2020,A Generic First-Order Algorithmic Framework for Bi-Level Programming Beyond Lower-Level Singleton,36
2020,Learning Deep Kernels for Non-Parametric Two-Sample Tests,49
2020,Learning to Encode Position for Transformer with Continuous Dynamical Model,24
2020,Finding trainable sparse networks through Neural Tangent Transfer,6
2020,Weakly-Supervised Disentanglement Without Compromises,68
2020,Too Relaxed to Be Fair,11
2020,Stochastic Hamiltonian Gradient Methods for Smooth Games,14
2020,Error Estimation for Sketched SVD via the Bootstrap,4
2020,Differentiating through the Fréchet Mean,11
2020,Working Memory Graphs,6
2020,Moniqua: Modulo Quantized Communication in Decentralized SGD,21
2020,A Mean Field Analysis Of Deep ResNet And Beyond: Towards Provably Optimization Via Overparameterization From Depth,33
2020,Countering Language Drift with Seeded Iterated Learning,12
2020,Does label smoothing mitigate label noise?,59
2020,Improved Communication Cost in Distributed PageRank Computation – A Theoretical Study,1
2020,Progressive Graph Learning for Open-Set Domain Adaptation,22
2020,Adversarial Nonnegative Matrix Factorization,5
2020,Learning Algebraic Multigrid Using Graph Neural Networks,13
2020,Progressive Identification of True Labels for Partial-Label Learning,30
2020,Bandits with Adversarial Scaling,4
2020,Efficient Continuous Pareto Exploration in Multi-Task Learning,16
2020,Convex Representation Learning for Generalized Invariance in Semi-Inner-Product Space,1
2020,Normalized Loss Functions for Deep Learning with Noisy Labels,71
2020,Quadratically Regularized Subgradient Methods for Weakly Convex Optimization with Weakly Convex Constraints,1
2020,Understanding the Impact of Model Incoherence on Convergence of Incremental SGD with Random Reshuffle,3
2020,Adversarial Neural Pruning with Latent Vulnerability Suppression,13
2020,Individual Fairness for k-Clustering,14
2020,Multi-Task Learning with User Preferences: Gradient Descent with Controlled Ascent in Pareto Optimization,19
2020,How recurrent networks implement contextual processing in sentiment analysis,14
2020,Anderson Acceleration of Proximal Gradient Methods,20
2020,Convergence of a Stochastic Gradient Method with Momentum for Non-Smooth Non-Convex Optimization,21
2020,Adversarial Robustness Against the Union of Multiple Perturbation Models,43
2020,Evolutionary Reinforcement Learning for Sample-Efficient Multiagent Coordination,7
2020,Estimation of Bounds on Potential Outcomes For Decision Making,1
2020,Optimal transport mapping via input convex neural networks,30
2020,Proving the Lottery Ticket Hypothesis: Pruning is All You Need,63
2020,From Local SGD to Local Fixed-Point Methods for Federated Learning,36
2020,Adaptive Gradient Descent without Descent,21
2020,Emergence of Separable Manifolds in Deep Language Representations,4
2020,Adaptive Adversarial Multi-task Representation Learning,2
2020,On Learning Sets of Symmetric Elements,41
2020,Stochastically Dominant Distributional Reinforcement Learning,4
2020,Minimax Pareto Fairness: A Multi Objective Perspective,34
2020,Predictive Multiplicity in Classification,22
2020,Adding seemingly uninformative labels helps in low data regimes,0
2020,Fast and Consistent Learning of Hidden Markov Models by Incorporating Non-Consecutive Correlations,2
2020,On Approximate Thompson Sampling with Langevin Algorithms,2
2020,Neural Datalog Through Time: Informed Temporal Modeling via Logical Specification,7
2020,On the Global Convergence Rates of Softmax Policy Gradient Methods,71
2020,Scalable Identification of Partially Observed Systems with Certainty-Equivalent EM,5
2020,Randomized Block-Diagonal Preconditioning for Parallel Learning,1
2020,Training Binary Neural Networks using the Bayesian Learning Rule,10
2020,Control Frequency Adaptation via Action Persistence in Batch Reinforcement Learning,10
2020,The Role of Regularization in Classification of High-dimensional Noisy Gaussian Mixture,25
2020,Projective Preferential Bayesian Optimization,0
2020,VideoOneNet: Bidirectional Convolutional Recurrent OneNet with Trainable Data Steps for Video Processing,0
2020,The Effect of Natural Distribution Shift on Question Answering Models,29
2020,Strategic Classification is Causal Modeling in Disguise,32
2020,Automatic Shortcut Removal for Self-Supervised Representation Learning,16
2020,Learning Reasoning Strategies in End-to-End Differentiable Proving,23
2020,Coresets for Data-efficient Training of Machine Learning Models,18
2020,Kinematic State Abstraction and Provably Efficient Rich-Observation Reinforcement Learning,51
2020,Learning to Combine Top-Down and Bottom-Up Signals in Recurrent Neural Networks with Attention over Modules,21
2020,Optimizing Long-term Social Welfare in Recommender Systems: A Constrained Matching Approach,13
2020,Transformation of ReLU-based recurrent neural networks from discrete-time to continuous-time,5
2020,Efficiently Learning Adversarially Robust Halfspaces with Noise,13
2020,An end-to-end approach for the verification problem: learning the right distance,4
2020,Confidence-Aware Learning for Deep Neural Networks,17
2020,Topological Autoencoders,45
2020,Explainable k-Means and k-Medians Clustering,22
2020,Fair Learning with Private Demographic Data,14
2020,Consistent Estimators for Learning to Defer to an Expert,28
2020,Continuous-time Lower Bounds for Gradient-based Algorithms,1
2020,Two Simple Ways to Learn Individual Fairness Metrics from Data,16
2020,Unique Properties of Flat Minima in Deep Networks,2
2020,Fast computation of Nash Equilibria in Imperfect Information Games,2
2020,Missing Data Imputation using Optimal Transport,12
2020,Semiparametric Nonlinear Bipartite Graph Representation Learning with Provable Guarantees,4
2020,Full Law Identification in Graphical Models of Missing Data: Completeness Results,14
2020,Voice Separation with an Unknown Number of Multiple Speakers,72
2020,Reliable Fidelity and Diversity Metrics for Generative Models,34
2020,From Chaos to Order: Symmetry and Conservation Laws in Game Dynamics,9
2020,Up or Down? Adaptive Rounding for Post-Training Quantization,42
2020,Goal-Aware Prediction: Learning to Model What Matters,18
2020,PolyGen: An Autoregressive Generative Model of 3D Meshes,49
2020,Bayesian Sparsification of Deep C-valued Networks,3
2020,Oracle Efficient Private Non-Convex Optimization,4
2020,Stochastic Frank-Wolfe for Constrained Finite-Sum Minimization,8
2020,In Defense of Uniform Convergence: Generalization via Derandomization with an Application to Interpolating Predictors,14
2020,Involutive MCMC: a Unifying Framework,12
2020,Aggregation of Multiple Knockoffs,6
2020,LEEP: A New Measure to Evaluate Transferability of Learned Representations,36
2020,Graph Homomorphism Convolution,1
2020,Knowing The What But Not The Where in Bayesian Optimization,19
2020,Robust Bayesian Classification Using An Optimistic Score Ratio,4
2020,Streaming k-Submodular Maximization under Noise subject to Size Constraint,4
2020,LP-SparseMAP: Differentiable Relaxed Optimization for Sparse Structured Prediction,4
2020,Semi-Supervised StyleGAN for Disentanglement Learning,26
2020,Supervised learning: no loss no cry,5
2020,Consistent Structured Prediction with Max-Min Margin Markov Networks,3
2020,T-Basis: a Compact Representation for Neural Networks,10
2020,Eliminating the Invariance on the Loss Landscape of Linear Autoencoders,3
2020,On the (In)tractability of Computing Normalizing Constants for the Product of Determinantal Point Processes,2
2020,Can Increasing Input Dimensionality Improve Deep Reinforcement Learning?,7
2020,Interferometric Graph Transform: a Deep Unsupervised Graph Representation,4
2020,Learning to Score Behaviors for Guided Policy Optimization,11
2020,Neural Clustering Processes,7
2020,Recovery of Sparse Signals from a Mixture of Linear Samples,7
2020,Adversarial Mutual Information for Text Generation,1
2020,Stabilizing Transformers for Reinforcement Learning,96
2020,Multiresolution Tensor Learning for Efficient and Interpretable Spatial Analysis,8
2020,Meta Variance Transfer: Learning to Augment from the Others,9
2020,Structured Policy Iteration for Linear Quadratic Regulator,2
2020,Regularized Optimal Transport is Ground Cost Adversarial,8
2020,Reducing Sampling Error in Batch Temporal Difference Learning,4
2020,Acceleration through spectral density estimation,2
2020,Einsum Networks: Fast and Scalable Learning of Tractable Probabilistic Circuits,20
2020,Learning Selection Strategies in Buchberger’s Algorithm,10
2020,Non-Autoregressive Neural Text-to-Speech,35
2020,Performative Prediction,56
2020,Constructive Universal High-Dimensional Distribution Generation through Deep ReLU Networks,8
2020,Budgeted Online Influence Maximization,7
2020,Low Bias Low Variance Gradient Estimates for Boolean Stochastic Networks,4
